,hour_of_day,day_of_week,month,holiday,weekday,summertime,temp,dew,humidity,precip,snowdepth,windspeed,cloudcover,visibility,increase_stock,daytime,rushhour,weather_score,weather_score_daytime
1117,23,2,7,0,1,1,26.1,20.7,72.28,0.0,0.0,13.0,95.4,16.0,low_bike_demand,0,0,0.27121051363204063,0.0
1118,3,6,4,0,0,1,13.2,10.2,81.93,0.0,0.0,10.6,93.8,16.0,low_bike_demand,0,0,0.06508953770074022,0.0
1119,12,3,10,0,1,1,16.6,6.1,49.88,0.0,0.0,25.5,25.3,16.0,low_bike_demand,1,0,0.2311850230926904,0.2311850230926904
1120,17,1,8,0,1,1,34.8,23.3,51.3,0.0,0.0,16.7,81.3,16.0,high_bike_demand,1,1,0.5378721682500902,0.5378721682500902
1121,12,6,2,0,0,0,-1.2,-11.6,44.83,0.0,0.0,5.4,24.4,16.0,low_bike_demand,1,0,-0.002548509181259928,-0.002548509181259928
1122,18,5,7,0,0,1,28.3,16.0,47.31,0.0,0.0,17.5,79.3,16.0,high_bike_demand,1,1,0.4801970980783905,0.4801970980783905
1123,16,5,9,0,0,1,21.6,18.4,81.73,0.0,0.0,12.4,100.0,16.0,high_bike_demand,1,1,0.1717932634388405,0.1717932634388405
1124,17,6,8,0,0,1,32.8,21.7,52.14,0.0,0.0,27.3,81.1,16.0,high_bike_demand,1,1,0.4995818293677905,0.4995818293677905
1125,0,5,9,0,0,1,22.2,15.6,66.48,0.0,0.0,12.8,32.7,16.0,low_bike_demand,0,0,0.20414606446574046,0.0
1126,8,3,9,0,1,1,13.7,7.8,67.7,0.0,0.0,21.6,46.2,16.0,high_bike_demand,1,0,0.09161240084894029,0.09161240084894029
1127,16,4,9,0,1,1,23.7,13.8,53.99,0.0,0.0,24.5,49.8,16.0,high_bike_demand,1,1,0.32423682594809033,0.32423682594809033
1128,3,3,1,0,1,0,-4.9,-12.3,56.12,0.0,0.0,6.7,79.3,16.0,low_bike_demand,0,0,-0.08380462668310984,-0.0
1129,16,6,1,0,0,0,4.9,2.2,82.55,2.59,1.27,18.6,97.8,6.5,low_bike_demand,1,1,-0.03857457871895975,-0.03857457871895975
1130,0,3,8,0,1,1,25.4,18.9,67.24,0.0,0.0,7.9,65.4,16.0,low_bike_demand,0,0,0.26500748067489055,0.0
1131,12,2,5,0,1,1,14.9,2.1,42.13,0.0,0.0,11.2,88.9,16.0,low_bike_demand,1,0,0.33233679713364017,0.33233679713364017
1132,6,4,4,0,1,1,13.3,1.1,43.6,0.0,0.0,15.0,100.0,16.0,low_bike_demand,0,0,0.3013421379514405,0.0
1133,4,4,9,0,1,1,16.9,16.0,94.05,0.0,0.0,4.8,56.7,14.2,low_bike_demand,0,0,0.04980424075404022,0.0
1134,23,2,8,0,1,1,20.8,16.2,75.1,0.0,0.0,0.0,45.6,16.0,low_bike_demand,0,0,0.15122229304654045,0.0
1135,3,2,12,0,1,0,10.0,9.4,95.95,0.0,0.0,7.3,100.0,10.3,low_bike_demand,0,0,0.011090959427090152,0.0
1136,2,6,1,0,0,0,-0.9,-7.8,59.33,0.0,2.16,17.5,79.3,16.0,low_bike_demand,0,0,-0.030606659635809885,-0.0
1137,7,2,12,0,1,0,0.8,-1.5,84.96,0.0,0.0,0.0,24.4,16.0,low_bike_demand,1,0,-0.14165990960525987,-0.14165990960525987
1138,23,6,4,0,0,1,17.4,-3.7,23.51,0.0,0.0,15.6,0.0,16.0,low_bike_demand,0,0,0.6021760764426405,0.0
1139,3,0,4,0,1,1,5.6,-4.4,48.76,0.0,0.0,12.6,24.4,16.0,low_bike_demand,0,0,0.07631496875104016,0.0
1140,11,4,4,0,1,1,13.3,0.0,40.17,0.0,0.0,23.2,84.5,16.0,low_bike_demand,1,0,0.32383973345684036,0.32383973345684036
1141,15,4,5,0,1,1,29.3,14.5,40.56,0.0,0.0,22.2,24.4,15.9,low_bike_demand,1,1,0.5348523919858403,0.5348523919858403
1142,5,4,2,0,1,0,3.7,0.6,80.4,0.0,0.0,8.9,89.1,16.0,low_bike_demand,0,0,-0.04765549776400979,-0.0
1143,21,3,9,0,1,1,17.8,8.9,55.86,0.0,0.0,16.4,82.5,16.0,low_bike_demand,0,0,0.24499001616454041,0.0
1144,8,4,2,0,1,0,15.5,-5.6,22.85,0.0,0.0,18.9,44.6,16.0,low_bike_demand,1,0,0.6119862976394903,0.6119862976394903
1145,19,5,5,0,0,1,11.6,8.9,83.7,0.515,0.0,19.5,98.8,16.0,low_bike_demand,1,1,0.040943102173490176,0.040943102173490176
1146,7,5,6,0,0,1,22.1,21.2,94.29,0.0,0.0,7.7,57.2,15.9,low_bike_demand,1,0,0.10613270641509054,0.10613270641509054
1147,8,2,11,0,1,0,0.9,-2.4,78.74,0.0,0.0,0.0,25.3,16.0,low_bike_demand,1,0,-0.12813303757165984,-0.12813303757165984
1148,17,1,5,0,1,1,23.2,13.9,55.88,0.0,0.0,16.6,79.3,16.0,high_bike_demand,1,1,0.3231600010272402,0.3231600010272402
1149,4,6,4,0,0,1,17.0,15.0,88.03,1.2819999999999998,0.0,11.2,95.6,10.7,low_bike_demand,0,0,0.09094179049764006,0.0
1150,14,3,10,0,1,1,18.3,5.6,43.38,0.0,0.0,20.2,25.3,16.0,low_bike_demand,1,0,0.32275112692004027,0.32275112692004027
1151,17,6,1,0,0,0,8.3,-2.9,45.22,0.0,0.0,19.6,100.0,16.0,low_bike_demand,1,1,0.20474759850954038,0.20474759850954038
1152,0,6,2,0,0,0,-2.9,-12.8,46.46,0.0,0.25,22.1,0.0,16.0,low_bike_demand,0,0,-0.055100188139109885,-0.0
1153,23,4,6,0,1,1,23.2,19.3,78.74,0.0,0.0,5.8,58.0,16.0,low_bike_demand,0,0,0.17422275701344014,0.0
1154,22,4,5,0,1,1,19.9,17.9,88.26,3.825,0.0,13.8,90.9,16.0,low_bike_demand,0,0,0.08347504828064023,0.0
1155,10,6,9,0,0,1,22.2,16.6,70.74,0.0,0.0,13.0,0.0,16.0,high_bike_demand,1,0,0.1542079821890403,0.1542079821890403
1156,22,4,12,0,1,0,8.9,6.9,87.33,0.753,0.0,6.7,96.0,14.2,low_bike_demand,0,0,-0.002199631634809851,-0.0
1157,14,2,9,0,1,1,26.6,11.1,37.96,0.0,0.0,8.8,24.4,16.0,low_bike_demand,1,0,0.5252318507471403,0.5252318507471403
1158,19,1,8,0,1,1,28.6,16.5,47.85,0.0,0.0,4.8,49.3,16.0,high_bike_demand,1,1,0.45398311298164096,0.45398311298164096
1159,21,1,9,0,1,1,25.4,20.7,75.12,0.011,0.0,6.7,71.7,16.0,low_bike_demand,0,0,0.22722458514869048,0.0
1160,14,3,8,0,1,1,29.8,22.1,63.41,0.0,0.0,12.6,49.1,16.0,low_bike_demand,1,0,0.3383428156507404,0.3383428156507404
1161,17,4,12,0,1,0,8.8,-1.8,47.53,0.0,0.0,10.7,0.0,16.0,high_bike_demand,1,1,0.11663822365699028,0.11663822365699028
1162,20,6,1,0,0,0,7.1,-2.2,51.62,0.0,0.0,14.2,98.2,16.0,low_bike_demand,0,0,0.13293329347004024,0.0
1163,2,4,4,0,1,1,1.6,-7.8,49.51,0.0,0.0,27.5,100.0,16.0,low_bike_demand,0,0,0.0636943174035901,0.0
1164,19,3,12,0,1,0,7.2,6.2,93.39,3.5580000000000003,0.6,16.3,99.5,8.2,low_bike_demand,1,1,-0.04810117686260973,-0.04810117686260973
1165,16,2,2,0,1,0,11.2,-2.1,39.38,0.0,0.0,18.4,79.3,16.0,low_bike_demand,1,1,0.2922848943251404,0.2922848943251404
1166,20,0,10,0,1,1,23.7,19.3,76.72,0.0,0.0,10.9,83.9,16.0,low_bike_demand,0,0,0.21256285661259056,0.0
1167,23,5,11,0,0,1,21.1,17.2,78.24,0.0,0.0,20.3,94.0,16.0,low_bike_demand,0,0,0.1749395506166903,0.0
1168,0,4,10,0,1,1,13.3,11.1,86.67,1.236,0.0,16.0,100.0,6.5,low_bike_demand,0,0,0.06251754264964027,0.0
1169,5,3,6,0,1,1,23.9,19.9,78.39,0.0,0.0,12.2,24.4,15.9,low_bike_demand,0,0,0.1585180085325405,0.0
1170,8,6,12,0,0,0,3.2,-4.4,57.49,0.0,0.0,14.9,28.0,16.0,low_bike_demand,1,0,-0.015388216262509746,-0.015388216262509746
1171,4,3,12,0,1,0,8.8,7.3,90.32,0.41,0.0,9.2,100.0,6.4,low_bike_demand,0,0,0.01024695158534028,0.0
1172,11,4,7,0,1,1,28.3,22.2,69.77,0.0,0.0,7.4,94.5,16.0,high_bike_demand,1,0,0.3153465484829405,0.3153465484829405
1173,2,0,8,0,1,1,24.7,22.7,88.51,0.0,0.0,9.0,46.7,16.0,low_bike_demand,0,0,0.14623677073754027,0.0
1174,12,0,8,0,1,1,25.5,14.3,49.95,0.0,0.0,11.4,49.2,16.0,low_bike_demand,1,0,0.3859699427193404,0.3859699427193404
1175,10,4,8,0,1,1,25.7,20.5,73.0,0.0,0.0,12.5,24.4,16.0,low_bike_demand,1,0,0.20576426503359024,0.20576426503359024
1176,10,1,11,0,1,0,11.5,7.7,77.42,0.0,0.0,0.4,24.4,16.0,low_bike_demand,1,0,0.005805320220340082,0.005805320220340082
1177,8,2,4,0,1,1,10.9,7.2,78.15,0.0,0.0,0.0,82.5,16.0,high_bike_demand,1,0,0.04342764623344031,0.04342764623344031
1178,17,1,8,0,1,1,28.8,21.7,65.73,0.0,0.0,0.4,91.1,16.0,high_bike_demand,1,1,0.3445256444834406,0.3445256444834406
1179,6,1,5,0,1,1,12.9,9.2,78.17,0.0,0.0,0.0,79.3,16.0,low_bike_demand,0,0,0.06317315370604037,0.0
1180,7,4,10,0,1,1,18.0,15.5,85.65,0.0,0.0,6.7,79.3,16.0,low_bike_demand,1,0,0.10518958683959034,0.10518958683959034
1181,21,6,8,0,0,1,27.5,23.3,77.78,0.0,0.0,5.5,44.6,15.9,low_bike_demand,0,0,0.22090988407949053,0.0
1182,9,2,5,0,1,1,12.8,4.3,56.29,0.0,0.0,26.7,58.0,16.0,low_bike_demand,1,0,0.1519628248033903,0.1519628248033903
1183,9,6,4,0,0,1,11.0,4.4,63.77,0.0,0.0,5.5,98.8,16.0,low_bike_demand,1,0,0.11465723465479016,0.11465723465479016
1184,20,0,3,0,1,1,6.9,-14.6,19.83,0.0,0.0,1.1,79.3,16.0,low_bike_demand,0,0,0.5456865873049903,0.0
1185,7,1,2,0,1,0,-5.3,-12.3,57.81,0.0,0.0,12.1,0.0,16.0,low_bike_demand,1,0,-0.1601918254451098,-0.1601918254451098
1186,1,6,9,0,0,1,11.3,5.7,68.54,0.0,0.0,8.3,24.4,16.0,low_bike_demand,0,0,0.03871144792609038,0.0
1187,3,4,9,0,1,1,13.7,7.8,67.65,0.0,0.0,19.6,92.4,16.0,low_bike_demand,0,0,0.1273944762836403,0.0
1188,9,3,2,0,1,0,6.6,5.1,89.79,1.836,0.0,4.8,100.0,2.3,low_bike_demand,1,0,-0.025930172879159774,-0.025930172879159774
1189,9,2,10,0,1,1,13.3,11.2,87.1,0.0,0.0,14.3,82.2,16.0,high_bike_demand,1,0,0.043609667082290304,0.043609667082290304
1190,1,1,11,0,1,0,4.1,-6.8,44.89,0.0,0.0,7.6,0.0,16.0,low_bike_demand,0,0,0.06335603967684023,0.0
1191,1,3,12,0,1,0,0.8,-2.4,79.41,0.0,0.0,4.8,0.0,16.0,low_bike_demand,0,0,-0.1500921185397598,-0.0
1192,1,1,5,0,1,1,18.0,15.5,85.58,0.0,0.0,4.8,79.3,16.0,low_bike_demand,0,0,0.10484796275434038,0.0
1193,12,0,6,0,1,1,30.0,22.7,65.28,0.0,0.0,14.9,26.4,16.0,low_bike_demand,1,0,0.31403110743399054,0.31403110743399054
1194,10,1,5,0,1,1,23.5,18.7,74.54,0.0,0.0,14.1,24.4,16.0,low_bike_demand,1,0,0.17050271857899013,0.17050271857899013
1195,8,4,10,0,1,1,13.7,10.1,78.64,1.661,0.0,15.6,99.2,15.7,low_bike_demand,1,0,0.06661118034194025,0.06661118034194025
1196,12,3,1,0,1,0,8.8,-2.1,46.3,0.0,0.0,34.4,77.1,16.0,low_bike_demand,1,0,0.18293244108274032,0.18293244108274032
1197,1,0,6,0,1,1,20.6,13.3,62.94,0.0,0.0,6.7,24.4,16.0,low_bike_demand,0,0,0.19385017115129055,0.0
1198,4,3,12,0,1,0,0.9,-6.7,56.76,0.0,0.0,10.5,79.3,16.0,low_bike_demand,0,0,-0.005332869477609803,-0.0
1199,5,3,4,0,1,1,3.7,-5.7,50.27,0.0,0.0,27.7,98.8,16.0,low_bike_demand,0,0,0.09089892930089027,0.0
1200,19,1,3,0,1,1,14.3,-1.8,32.94,0.0,0.0,14.7,81.3,16.0,high_bike_demand,1,1,0.43190174550269056,0.43190174550269056
1201,16,6,5,0,0,1,15.9,12.2,78.48,1.21,0.0,14.1,93.3,16.0,low_bike_demand,1,1,0.09505875396299024,0.09505875396299024
1202,4,5,6,0,0,1,17.4,11.8,69.69,0.0,0.0,4.8,44.6,16.0,low_bike_demand,0,0,0.12955634196704024,0.0
1203,6,2,6,0,1,1,24.7,18.4,68.06,0.0,0.0,0.7,44.6,15.8,low_bike_demand,0,0,0.2367419303922902,0.0
1204,5,2,2,0,1,0,14.2,10.8,80.39,0.0,0.0,16.9,91.1,16.0,low_bike_demand,0,0,0.08506850767209018,0.0
1205,15,1,11,0,1,0,10.0,-1.3,45.14,0.0,0.0,29.5,48.4,16.0,low_bike_demand,1,1,0.18744916078669016,0.18744916078669016
1206,12,0,10,0,1,1,18.8,9.2,53.78,0.0,0.0,24.1,24.4,16.0,low_bike_demand,1,0,0.23330633620159036,0.23330633620159036
1207,3,6,1,0,0,0,-0.3,-7.8,57.01,0.0,2.09,19.7,79.3,16.0,low_bike_demand,0,0,-0.008380153012009783,-0.0
1208,19,2,6,0,1,1,25.5,20.2,72.52,0.011,0.0,23.0,98.8,16.0,high_bike_demand,1,1,0.26285566209444067,0.26285566209444067
1209,15,0,5,0,1,1,20.5,0.5,26.32,0.0,0.0,16.3,0.0,16.0,high_bike_demand,1,1,0.5973142908498907,0.5973142908498907
1210,11,4,6,0,1,1,22.1,11.7,51.53,0.0,0.0,18.1,85.3,16.0,low_bike_demand,1,0,0.3446675414424907,0.3446675414424907
1211,10,4,2,0,1,0,7.8,-3.2,45.7,0.0,0.0,40.6,79.3,16.0,low_bike_demand,1,0,0.17453775090304002,0.17453775090304002
1212,18,1,7,0,1,1,34.8,22.1,47.69,0.0,0.0,14.1,49.3,16.0,high_bike_demand,1,1,0.5522038469728903,0.5522038469728903
1213,11,0,12,0,1,0,5.5,3.3,85.76,0.0,0.0,7.3,100.0,8.7,low_bike_demand,1,0,-0.01868951938300978,-0.01868951938300978
1214,8,3,2,0,1,0,10.1,5.7,74.1,0.0,0.0,20.1,89.1,16.0,low_bike_demand,1,0,0.049263755584590174,0.049263755584590174
1215,4,4,4,0,1,1,0.6,-8.3,51.28,0.0,0.0,25.9,96.6,16.0,low_bike_demand,0,0,0.03552102121869016,0.0
1216,6,1,8,0,1,1,24.1,22.1,88.9,0.0,0.0,0.4,98.8,16.0,low_bike_demand,0,0,0.18323392200594035,0.0
1217,2,0,4,0,1,1,6.1,-4.4,47.01,0.0,0.0,15.2,24.4,16.0,low_bike_demand,0,0,0.09638313473984028,0.0
1218,9,6,9,0,0,1,22.1,21.1,93.85,1.145,0.0,0.5,100.0,5.1,low_bike_demand,1,0,0.14822386649169028,0.14822386649169028
1219,23,6,8,0,0,1,24.7,20.6,77.85,0.0,0.0,15.6,79.3,16.0,low_bike_demand,0,0,0.21145603251704026,0.0
1220,0,3,10,0,1,1,16.0,8.3,60.25,0.0,0.0,16.5,25.3,16.0,low_bike_demand,0,0,0.14649443514449034,0.0
1221,23,6,5,0,0,1,9.6,2.9,63.07,0.0,0.0,11.6,24.4,16.0,low_bike_demand,0,0,0.041529071467440226,0.0
1222,22,3,4,0,1,1,15.5,8.3,61.93,0.0,0.0,10.6,94.3,16.0,low_bike_demand,0,0,0.17991604661374028,0.0
1223,22,4,9,0,1,1,13.8,11.7,87.07,0.946,0.0,28.4,99.5,11.2,low_bike_demand,0,0,0.0594057094268402,0.0
1224,16,1,3,0,1,1,5.5,-8.9,34.58,0.0,0.0,38.9,89.3,16.0,low_bike_demand,1,1,0.2614481161763902,0.2614481161763902
1225,9,3,3,0,1,0,10.6,2.8,58.41,0.0,0.0,18.6,81.1,16.0,high_bike_demand,1,0,0.1239578166777402,0.1239578166777402
1226,19,6,8,0,0,1,26.9,19.5,63.81,0.0,0.0,5.6,82.3,16.0,low_bike_demand,1,1,0.3195235982904403,0.3195235982904403
1227,20,2,12,0,1,0,5.6,-1.5,60.09,0.0,0.0,16.4,79.3,16.0,low_bike_demand,0,0,0.04183920534704022,0.0
1228,9,6,7,0,0,1,25.0,16.2,58.17,0.0,0.0,25.4,44.6,16.0,low_bike_demand,1,0,0.3043158690425405,0.3043158690425405
1229,1,5,12,0,0,0,5.3,-0.7,64.93,0.0,0.0,9.2,86.1,16.0,low_bike_demand,0,0,0.018349493337840306,0.0
1230,10,4,9,0,1,1,20.0,12.8,63.35,0.0,0.0,0.3,25.3,16.0,low_bike_demand,1,0,0.18575054641539002,0.18575054641539002
1231,15,6,7,0,0,1,28.8,15.7,45.06,0.0,0.0,13.2,82.3,16.0,high_bike_demand,1,1,0.5154039312817404,0.5154039312817404
1232,19,5,9,0,0,1,18.7,8.4,50.96,0.0,0.0,9.2,46.2,16.0,high_bike_demand,1,1,0.26824006831014024,0.26824006831014024
1233,15,2,9,0,1,1,26.6,22.2,76.74,0.278,0.0,16.7,98.8,14.1,low_bike_demand,1,1,0.2562156273358902,0.2562156273358902
1234,16,0,2,1,1,0,13.9,4.8,54.08,0.0,0.0,14.4,96.4,16.0,high_bike_demand,1,1,0.2122433729527402,0.2122433729527402
1235,1,2,7,0,1,1,24.8,23.3,91.09,0.0,0.0,4.8,53.5,16.0,low_bike_demand,0,0,0.1435856808824404,0.0
1236,18,2,9,0,1,1,21.7,13.9,61.14,0.0,0.0,10.6,49.3,16.0,high_bike_demand,1,1,0.23954456468164032,0.23954456468164032
1237,19,3,6,0,1,1,25.6,3.8,24.51,0.0,0.0,12.7,79.3,16.0,high_bike_demand,1,1,0.7977523883139905,0.7977523883139905
1238,0,2,3,0,1,1,12.6,1.7,47.47,0.0,0.0,9.2,79.3,16.0,low_bike_demand,0,0,0.23519791720764038,0.0
1239,11,5,5,0,0,1,25.5,16.0,55.87,0.0,0.0,14.6,66.6,16.0,low_bike_demand,1,0,0.3491720572821406,0.3491720572821406
1240,22,5,8,0,0,1,25.7,19.4,67.9,0.0,0.0,12.6,44.6,16.0,low_bike_demand,0,0,0.2457032400788406,0.0
1241,22,1,5,0,1,1,17.6,12.8,73.44,0.0,0.0,13.0,100.0,16.0,low_bike_demand,0,0,0.15709151764204043,0.0
1242,4,2,5,0,1,1,14.1,8.5,69.03,0.0,0.0,13.5,46.4,16.0,low_bike_demand,0,0,0.08967379970579026,0.0
1243,15,3,9,0,1,1,21.0,8.3,43.96,0.0,0.0,21.8,86.2,16.0,high_bike_demand,1,1,0.4037086111064403,0.4037086111064403
1244,14,2,8,0,1,1,32.7,17.3,39.92,0.0,0.0,5.3,28.0,16.0,high_bike_demand,1,0,0.6031954344663906,0.6031954344663906
1245,12,6,8,0,0,1,28.2,17.9,53.65,0.0,0.0,9.3,26.4,16.0,high_bike_demand,1,0,0.37530147263749036,0.37530147263749036
1246,23,2,9,0,1,1,17.2,8.5,56.62,0.0,0.0,0.4,44.6,16.0,low_bike_demand,0,0,0.2042994176655406,0.0
1247,16,5,1,0,0,0,1.6,-13.9,30.58,0.0,0.0,24.2,25.3,16.0,low_bike_demand,1,1,0.20127191942204026,0.20127191942204026
1248,9,3,12,0,1,0,8.0,2.8,69.75,0.0,0.0,11.2,44.6,16.0,low_bike_demand,1,0,0.005359951511640149,0.005359951511640149
1249,1,6,6,0,0,1,21.4,17.1,76.95,0.0,0.0,11.6,82.9,16.0,low_bike_demand,0,0,0.1825989271196401,0.0
1250,19,1,6,0,1,1,25.6,12.2,43.14,0.0,0.0,21.9,45.6,16.0,low_bike_demand,1,1,0.45409019049209065,0.45409019049209065
1251,7,4,12,0,1,0,9.2,-1.2,47.99,0.0,0.0,11.4,99.2,16.0,low_bike_demand,1,0,0.19085306657094026,0.19085306657094026
1252,9,3,7,0,1,1,27.0,22.9,78.12,0.0,0.0,8.3,52.0,16.0,low_bike_demand,1,0,0.21780389732989058,0.21780389732989058
1253,2,0,11,0,1,1,10.9,6.7,75.13,0.0,0.0,12.5,0.0,16.0,low_bike_demand,0,0,-0.01513583168010979,-0.0
1254,0,1,10,0,1,1,13.0,8.5,73.96,0.0,0.0,8.3,24.4,16.0,low_bike_demand,0,0,0.0353724438218902,0.0
1255,17,4,1,0,1,0,7.1,-8.3,32.36,0.0,0.0,11.5,24.4,16.0,low_bike_demand,1,1,0.26847620983149034,0.26847620983149034
1256,13,4,7,0,1,1,31.0,18.3,46.79,0.0,0.0,15.4,31.8,16.0,low_bike_demand,1,0,0.49064184714254044,0.49064184714254044
1257,16,1,5,0,1,1,34.9,15.9,32.26,0.0,0.0,13.8,44.6,16.0,high_bike_demand,1,1,0.7778444011158407,0.7778444011158407
1258,4,0,6,0,1,1,25.0,19.9,73.57,0.0,0.0,14.6,26.2,16.0,low_bike_demand,0,0,0.19779355983674018,0.0
1259,11,0,10,0,1,1,17.2,9.3,59.86,0.0,0.0,27.1,24.4,16.0,low_bike_demand,1,0,0.16631942815229028,0.16631942815229028
1260,18,5,9,0,0,1,24.4,14.9,55.49,0.0,0.0,18.1,44.6,16.0,high_bike_demand,1,1,0.3171982172406902,0.3171982172406902
1261,13,6,2,0,0,0,7.8,6.8,92.99,4.381,0.0,11.0,100.0,3.3,low_bike_demand,1,0,-0.04812553129505992,-0.04812553129505992
1262,21,2,4,0,1,1,14.2,10.7,79.25,0.0,0.0,12.7,100.0,16.0,low_bike_demand,0,0,0.0895019748987902,0.0
1263,22,5,4,0,0,1,16.0,13.0,82.36,0.0,0.0,5.8,86.5,16.0,low_bike_demand,0,0,0.09343420664824031,0.0
1264,13,4,7,0,1,1,24.9,18.9,69.09,0.0,0.0,21.6,78.0,16.0,high_bike_demand,1,0,0.2544330870878402,0.2544330870878402
1265,0,0,12,0,1,0,1.6,-5.1,61.14,0.0,0.0,17.3,41.6,16.0,low_bike_demand,0,0,-0.04582820394220988,-0.0
1266,18,5,3,0,0,0,15.5,3.8,45.7,0.0,0.0,25.5,80.3,16.0,high_bike_demand,1,1,0.29782439469649025,0.29782439469649025
1267,17,6,9,0,0,1,26.7,18.8,61.94,0.0,0.0,10.3,34.7,16.0,high_bike_demand,1,1,0.29387084304689015,0.29387084304689015
1268,12,5,6,0,0,1,22.8,9.4,42.47,0.0,0.0,34.7,86.7,16.0,high_bike_demand,1,0,0.45003855958579053,0.45003855958579053
1269,14,6,3,0,0,1,5.5,-1.2,61.82,0.0,0.0,7.5,91.1,16.0,low_bike_demand,1,0,0.04028670102109022,0.04028670102109022
1270,18,3,4,0,1,1,16.1,1.7,37.74,0.0,0.0,24.4,45.6,16.0,high_bike_demand,1,1,0.36597503812234056,0.36597503812234056
1271,22,1,2,0,1,0,8.2,1.1,61.04,0.0,0.0,10.8,79.3,16.0,low_bike_demand,0,0,0.07708545840474013,0.0
1272,13,1,10,0,1,1,20.7,7.1,41.33,0.0,0.0,9.1,24.4,16.0,low_bike_demand,1,0,0.3828403076285902,0.3828403076285902
1273,8,0,11,0,1,0,4.9,-5.1,48.56,0.0,0.0,17.8,82.5,16.0,low_bike_demand,1,0,0.11278145334024015,0.11278145334024015
1274,3,5,10,0,0,1,15.8,12.7,81.68,0.0,0.0,15.5,94.3,16.0,low_bike_demand,0,0,0.09751676928369035,0.0
1275,6,2,11,0,1,0,5.8,4.1,88.75,0.0,0.0,0.0,24.4,16.0,low_bike_demand,0,0,-0.09304475069315976,-0.0
1276,20,4,1,0,1,0,7.7,-2.8,47.25,0.0,0.0,14.3,87.5,16.0,low_bike_demand,0,0,0.1653907918365901,0.0
1277,10,2,6,0,1,1,28.3,18.7,55.84,0.0,0.0,13.2,91.1,16.0,low_bike_demand,1,0,0.4043095959887404,0.4043095959887404
1278,16,1,9,0,1,1,26.6,16.7,54.4,0.0,0.0,14.7,80.3,16.0,high_bike_demand,1,1,0.3832993204320907,0.3832993204320907
1279,11,4,1,0,1,0,9.2,2.1,61.04,0.0,0.0,26.0,49.2,16.0,low_bike_demand,1,0,0.06378771368774006,0.06378771368774006
1280,3,0,8,0,1,1,23.7,20.8,83.91,0.0,0.0,10.6,94.6,15.8,low_bike_demand,0,0,0.1897762245037402,0.0
1281,6,2,9,0,1,1,19.8,17.2,84.84,0.0,0.0,5.5,0.0,16.0,low_bike_demand,0,0,0.06333781210929035,0.0
1282,23,1,7,0,1,1,28.2,23.1,74.11,0.0,0.0,12.8,24.4,16.0,low_bike_demand,0,0,0.23538012483764015,0.0
1283,17,6,11,0,0,0,23.8,17.9,69.29,0.078,0.0,14.6,87.6,15.9,high_bike_demand,1,1,0.24612205953714072,0.24612205953714072
1284,0,6,5,0,0,1,10.6,8.9,89.14,0.267,0.0,21.0,97.4,10.7,low_bike_demand,0,0,0.023790102733240226,0.0
1285,2,1,11,0,1,1,9.6,5.0,72.8,0.0,0.0,0.0,99.2,16.0,low_bike_demand,0,0,0.05422546023514019,0.0
1286,9,6,4,0,0,1,11.6,8.7,82.53,0.0,0.0,18.1,99.5,16.0,low_bike_demand,1,0,0.05008136089569026,0.05008136089569026
1287,16,1,6,0,1,1,24.4,14.9,55.41,0.0,0.0,15.8,93.8,16.0,high_bike_demand,1,1,0.3551401238085403,0.3551401238085403
1288,2,1,8,0,1,1,23.2,18.8,76.7,0.0,0.0,9.2,24.4,15.9,low_bike_demand,0,0,0.1608314661979403,0.0
1289,23,5,9,0,0,1,12.9,6.6,65.43,0.0,0.0,5.4,44.6,16.0,low_bike_demand,0,0,0.0885920726099404,0.0
1290,17,2,6,0,1,1,28.9,16.8,47.99,0.0,0.0,23.2,80.3,16.0,high_bike_demand,1,1,0.4812607325254403,0.4812607325254403
1291,19,6,10,0,0,1,8.8,7.2,90.05,0.0,0.0,17.6,100.0,10.6,low_bike_demand,1,1,0.009939071670240218,0.009939071670240218
1292,5,1,11,0,1,0,5.2,-1.3,63.21,0.0,0.0,7.1,0.0,16.0,low_bike_demand,0,0,-0.034808172501609835,-0.0
1293,2,1,5,0,1,1,23.1,19.9,82.23,0.0,0.0,10.6,24.4,15.7,low_bike_demand,0,0,0.13335781496934052,0.0
1294,12,5,4,0,0,1,23.3,17.1,68.33,0.0,0.0,12.4,83.9,16.0,high_bike_demand,1,0,0.24737883658224047,0.24737883658224047
1295,5,1,2,0,1,0,7.3,4.1,80.07,0.0,0.0,0.8,81.3,16.0,low_bike_demand,0,0,-0.010385007278559844,-0.0
1296,18,2,9,0,1,1,22.5,19.6,84.07,0.02,0.0,25.7,100.0,10.5,high_bike_demand,1,1,0.1897685215750904,0.1897685215750904
1297,21,4,11,0,1,0,12.3,5.7,64.09,0.0,0.0,4.8,0.0,16.0,low_bike_demand,0,0,0.05474338262344036,0.0
1298,18,1,11,0,1,0,9.1,-3.8,40.0,0.0,0.0,0.0,24.4,16.0,high_bike_demand,1,1,0.21057803093434013,0.21057803093434013
1299,15,4,6,0,1,1,24.5,18.8,70.82,0.0,0.0,12.4,85.7,16.0,high_bike_demand,1,1,0.2521576333701405,0.2521576333701405
1300,13,4,3,0,1,1,11.6,10.0,90.05,0.0,0.0,9.2,100.0,14.2,low_bike_demand,1,0,0.03518838375804023,0.03518838375804023
